0;140,970406
1;0,008610031
2;0,43981395
3;0,719888686
4;0,2657289
5;0,158997825
6;1,007618643
7;0,92300566
8;2,481490657
9;5,983991633
10;589,4910473
11;4,430074379
12;0,800464856
13;1,361804136
14;0,692362087
15;0,075809314
16;0,029340696
17;0,908000028
18;0,101996289
19;0,133139601
20;1,410310962
21;0,007711669
22;0,127778576
23;0,638477466
24;0,672312767
25;0,182184224
26;0,087970867
27;0,135404831
28;0,213913177
29;0,437858219
30;3,417458751
31;0,452102689
32;0,180735713
33;0,176309307
34;0,108448183
35;0,041457197
36;0,39679804
37;0,003971188
38;0,040170115
39;0,173429033
40;0,814307849
41;0,282148572
42;0,103647108
43;0,157424322
44;0,18673193
45;0,044272479
46;0,295066491
47;0,012567314
48;0,409869893
49;0,05502101
50;0,048416514
51;0,055635587
52;0,301151243
53;0,021215111
54;0,241717052
55;0,105415845
56;0,003783185
57;0,321404363
58;0,083500598
59;0,181673702
60;0,112555415
61;0,017968898
62;0,173022144
63;0,089304549
64;0,098414644
65;0,078507761
66;0,121904845
67;0,044559655
68;0,185897783
69;0,131475675
70;0,180115312
71;0,053842611
72;0,010016765
73;0,053180531
74;0,31292157
75;0,00559575
76;0,275823574
77;0,305744614
78;0,221421346
79;0,071164634
80;0,151397703
81;0,008880589
82;0,053149233
83;0,008331109
84;0,119992379
85;0,214470073
86;0,210692179
87;0,006984082
88;0,183214287
89;0,035672661
90;0,29249781
91;0,10552497
92;0,043002878
93;0,063936227
94;0,313627955
95;0,00586469
96;0,216170406
97;0,118390833
98;0,19628577
99;0,024679839
100;0,073311138
101;0,202552636
102;0,033711421
103;0,049462478
104;0,167914376
105;0,05206299
106;0,141828421
107;0,113994975
108;0,200156784
109;0,165463718
110;0,263148973
111;0,249269937
112;0,148494125
113;0,190690283
114;0,06755226
115;0,115554644
116;0,285259275
117;0,052314266
118;0,097905675
119;0,085191316
120;0,158624036
121;0,16009685
122;0,188957216
123;0,308360287
124;0,176250986
125;0,09427301
126;0,074144212
127;0,122317796
128;0,122047542
129;0,178350894
130;0,553455901
131;0,092679042
132;0,045257467
133;0,038650009
134;0,009483112
135;0,011684418
136;0,04729921
137;0,042160337
138;0,114370351
139;0,056380399
140;0,398588603
141;0,002333513
142;0,003935692
143;0,161853455
144;0,033394455
145;0,036621442
146;0,039002957
147;0,20629041
148;0,000120289
149;0,270326078
150;0,117600653
151;0,027638727
152;0,038050806
153;0,08911675
154;0,080482157
155;0,042340319
156;0,002891052
157;0,00579643
158;0,210101656
159;0,137476179
160;0,073594893
161;0,042473428
162;0,053842052
163;0,065474029
164;0,137755337
165;0,001640504
166;0,043177188
167;0,002157438
168;0,286611669
169;0,007145783
170;0,43544649
171;0,007240953
172;0,056731631
173;0,301991021
174;0,011049562
175;0,03671032
176;0,24883431
177;0,080580726
178;0,024492192
179;0,068575649
180;0,055750363
181;0,016901333
182;0,02264847
183;0,050053071
184;0,099883732
185;0,070250137
186;0,223885901
187;0,060409809
188;0,094447209
189;0,118302174
190;0,080116235
191;0,00099501
192;0,11579432
193;0,083583497
194;0,061040875
195;0,081949687
196;0,186802995
197;0,110815043
198;0,028096452
199;0,003224473
200;0,005128745
201;0,012231295
202;0,009320646
203;0,002344093
204;0,050951211
205;0,098514546
206;0,005875989
207;0,016961975
208;0,023953477
209;0,051209381
210;0,12167293
211;0,004587824
212;0,091357717
213;0,088012708
214;0,113131934
215;0,480340264
216;0,169699141
217;0,107834902
218;0,033165344
219;0,079903059
220;0,007642658
221;0,023776003
222;0,05094503
223;0,024155791
224;0,031915356
225;0,005362302
226;0,029121138
227;0,281384649
228;0,019037998
229;0,17087207
230;0,018892047
231;0,065509406
232;0,028175342
233;0,068093082
234;0,109160751
235;0,011030732
236;0,044218789
237;0,105492885
238;0,049080015
239;0,002601928
240;0,080699688
241;0,14090279
242;0,019176653
243;0,036700974
244;0,099564163
245;0,030251847
246;0,001426583
247;0,093529303
248;0,0001642
249;0,122419623
250;0,092391104
251;0,087333493
252;0,176124798
253;0,064831908
254;0,04121725
255;0,08446033
256;0,001048028
257;0,143880263
258;0,036319983
259;0,281615204
260;0,003623183
261;0,067619521
262;0,058612004
263;0,007174881
264;0,027592409
265;0,083471432
266;0,033416833
267;0,031934232
268;0,091309305
269;0,088473366
270;0,020291202
271;0,014107116
272;0,095455877
273;0,036945108
274;0,022249826
275;0,213797706
276;0,060218309
277;0,05077404
278;0,013436133
279;0,065059923
280;0,048361663
281;0,049363111
282;0,013741372
283;0,034406996
284;0,061495312
285;0,015109666
286;0,038446785
287;0,041988057
288;0,02966935
289;0,020075537
290;0,028000528
291;0,034072846
292;0,118568491
293;0,049440166
294;0,013475378
295;0,061103133
296;0,040526674
297;0,006150201
298;0,03243366
299;0,046679852
300;0,058064283
301;0,01434326
302;0,013138336
303;0,038803565
304;0,005469849
305;0,067648557
306;0,008424698
307;0,057265926
308;0,001747426
309;0,020495382
310;0,020955246
311;0,012482718
312;0,011899334
313;0,032997772
314;0,027618905
315;0,022298975
316;0,036117384
317;0,049416046
318;0,035489185
319;0,010581808
320;0,041065371
321;0,015940311
322;0,027028801
323;0,026766733
324;0,041039856
325;0,011631734
326;0,06559484
327;0,077102182
328;0,003933752
329;0,012871431
330;0,021606446
331;0,005315097
332;0,096239424
333;0,026529032
334;0,00749814
335;0,015973694
336;0,030050684
337;0,047682552
338;0,010885319
339;0,180245409
340;0,046240953
341;0,083394216
342;0,019131115
343;0,003753636
344;0,017459051
345;0,034292942
346;0,098944771
347;0,058365206
348;0,056627781
349;0,053566502
350;0,010902413
351;0,005714047
352;0,001553192
353;0,051763992
354;0,056131103
355;0,081214652
356;0,036088724
357;0,019695004
358;0,03254155
359;0,00340813
360;0,009650831
361;0,04214291
362;0,003028351
363;0,072780033
364;0,009236732
365;0,010998492
366;0,005021735
367;0,008028235
368;0,005037736
369;0,020614869
370;0,006262325
371;0,016743737
372;0,028965656
373;0,03121506
374;0,015144714
375;0,001479945
376;0,016527935
377;0,025962598
378;0,043557636
379;0,016647911
380;0,014495247
381;0,016950939
382;0,011904017
383;0,020361945
384;0,058041868
385;0,010325843
386;0,038660604
387;0,014228908
388;0,032337551
389;0,068723508
390;0,051202958
391;0,067106458
392;0,006337622
393;0,062209342
394;0,010343678
395;0,044611285
396;0,002813726
397;0,050826858
398;0,003315966
399;0,048100872
400;0,021019713
401;0,090552567
402;0,003418097
403;0,009149486
404;0,076247348
405;0,006884026
406;0,020697074
407;0,105344491
408;0,011461861
409;0,059291974
410;0,001355699
411;0,023363479
412;0,023529366
413;0,045567205
414;0,02718735
415;0,058049853
416;0,044151254
417;0,027177095
418;0,030635642
419;0,034074935
420;0,027532892
421;0,002915457
422;0,015833001
423;0,027408616
424;0,018425098
425;0,073109538
426;0,012449425
427;0,070212087
428;0,03413351
429;0,003974568
430;0,028630293
431;0,009107492
432;0,035122519
433;0,012228646
434;0,066485917
435;0,031097927
436;0,028264824
437;0,002022957
438;0,005234355
439;0,031613816
440;0,014257519
441;0,015466728
442;0,008521535
443;0,007135387
444;0,037690721
445;0,0086151
446;0,017170845
447;0,001636867
448;0,116935912
449;0,029177165
450;0,005459556
451;0,015368081
452;0,004467921
453;0,004082276
454;0,014059898
455;0,065313079
456;0,027325004
457;0,01932315
458;0,012450075
459;0,002011305
460;0,016741972
461;0,017455658
462;0,00271095
463;0,015009977
464;0,001951368
465;0,012272991
466;0,001093365
467;0,032219124
468;0,013862226
469;0,048006699
470;0,004899341
471;0,012055056
472;0,034489441
473;0,004082759
474;0,040365604
475;0,009507246
476;0,006699891
477;0,038963679
478;0,031423352
479;0,00907779
480;0,003584776
481;0,021747152
482;0,060040399
483;0,003369585
484;0,014520227
485;0,023126784
486;0,037181845
487;0,012613201
488;0,008504825
489;0,028706913
490;0,011779221
491;0,005273623
492;0,008842828
493;0,013016214
494;0,013229251
495;0,013910584
496;0,008413475
497;0,010863404
498;0,004229198
499;0,023121922
500;0,006346433
501;0,010845287
502;0,002616541
503;0,02771947
504;0,010027636
505;0,009346859
506;0,053682326
507;0,001881948
508;0,011749266
509;0,011548286
510;0,012059976
511;0,029964114
512;0,002723524
513;0,028398084
514;0,011420899
515;0,016071218
516;0,000752249
517;0,003689555
518;0,002385875
519;0,082338207
520;0,004810238
521;0,003821258
522;0,021077242
523;0,027725822
524;0,009629901
525;0,028984174
526;0,052899306
527;0,010761546
528;0,003977508
529;0,043113096
530;0,000951125
531;0,008436834
532;0,009707478
533;0,036038663
534;0,002012505
535;0,021827805
536;0,007539917
537;0,010888995
538;0,020247898
539;0,0040798
540;0,002745992
541;0,025052333
542;0,003135284
543;0,00185841
544;0,020320945
545;0,064033662
546;0,025405466
547;0,017462492
548;0,04876038
549;0,054364751
550;0,00537194
551;0,013631265
552;0,054205459
553;0,008920656
554;0,00350816
555;0,018488028
556;0,034141067
557;0,02597102
558;0,029638779
559;0,027424507
560;0,022180317
561;0,034580583
562;0,010316441
563;0,057406909
564;0,001368706
565;0,023453002
566;0,03053645
567;0,039868006
568;0,009419648
569;0,012648307
570;0,001839043
571;0,0491491
572;0,008123761
573;0,024519915
574;0,033964829
